mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy
0.7260612964630127,0.010717720539732247,0.09766054153442383,0.0021183385966808705,300,2,4,log2,5,,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 5, 'class_weight': None}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.007633587786259542,0.0,0.0,0.0,0.0,0.0015267175572519084,0.0030534351145038168,0.592529296875,0.552734375,0.6198997852541159,0.47029348604151755,0.5242185635886423,0.5519351013518551,0.05234746531118945,20,0.9669461149687308,0.9690757209916165,0.9804072398190045,0.9693212669683259,0.9594871794871794,0.9690475044469714,0.0067072346148049815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.015151515151515152,0.0,0.0,0.0,0.0,0.0030303030303030303,0.00606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.8,0.8,0.79375,0.79375,0.79375,0.79625,0.003061862178479016,4,0.796875,0.7953125,0.796875,0.796875,0.796875,0.7965625000000001,0.0006250000000000089
0.3827735424041748,0.01645336953207914,0.05854368209838867,0.0048389208283380935,120,5,1,sqrt,16,balanced,"{'n_estimators': 120, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 16, 'class_weight': 'balanced'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.601806640625,0.572265625,0.5549988069673111,0.5347172512526843,0.5695538057742782,0.5666684259238547,0.022051783402807026,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,0.7875,0.79375,0.7875,0.7937500000000001,0.005590169943749505,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.227874994277954,0.015913742105126454,0.07494497299194336,0.0015884045389446197,200,2,4,,,balanced,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': None, 'class_weight': 'balanced'}",0.03125,0.03125,0.0,0.06060606060606061,0.030303030303030304,0.03068181818181818,0.019170933169885707,6,0.9923664122137404,1.0,0.9769230769230769,0.9923076923076923,0.9769230769230769,0.9877040516735173,0.009236669218743922,0.623046875,0.574462890625,0.5736101169172035,0.5669291338582676,0.5387735623956097,0.5753645157592161,0.027157141829799187,7,0.9999850027744868,1.0,1.0,1.0,1.0,0.9999970005548974,5.998890205294315e-06,0.05714285714285714,0.05555555555555555,0.0,0.1111111111111111,0.04878048780487805,0.054518002322880364,0.035258695358662905,6,0.9961685823754789,0.9961977186311787,0.9883268482490273,0.9961389961389961,0.9883268482490273,0.9930317987287417,0.003841620862461737,0.3333333333333333,0.25,0.0,0.6666666666666666,0.125,0.275,0.2260776661041756,8,1.0,0.9924242424242424,1.0,1.0,1.0,0.9984848484848484,0.003030303030303028,0.79375,0.7875,0.76875,0.8,0.75625,0.7812499999999999,0.016298006013006624,18,0.9984375,0.9984375,0.9953125,0.9984375,0.9953125,0.9971875000000001,0.0015309310892394536
0.5944983005523682,0.005507635466224396,0.05113825798034668,0.0010174744041355197,120,5,2,,5,,"{'n_estimators': 120, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 5, 'class_weight': None}",0.0,0.0,0.0,0.030303030303030304,0.0,0.006060606060606061,0.012121212121212121,13,0.1297709923664122,0.15267175572519084,0.06923076923076923,0.13076923076923078,0.12307692307692308,0.12110393423370522,0.02778410027303728,0.58154296875,0.543701171875,0.5943688857074685,0.4843712717728466,0.5273204485802911,0.5462609493371213,0.03938228447982437,22,0.9529237091138139,0.9516189504941586,0.9748567119155354,0.9494117647058823,0.9530618401206636,0.9563745952700107,0.00933347485495286,0.0,0.0,0.0,0.05714285714285714,0.0,0.011428571428571429,0.022857142857142857,17,0.22972972972972974,0.26490066225165565,0.12949640287769784,0.23129251700680273,0.2191780821917808,0.21491947881153334,0.04538893304502084,0.0,0.0,0.0,0.5,0.0,0.1,0.2,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,0.79375,0.79375,0.79375,0.79625,0.003061862178479016,4,0.821875,0.8265625,0.8109375,0.8234375,0.821875,0.8209375000000001,0.005284854539152436
0.43485870361328127,0.002606367133944407,0.05353217124938965,0.0009100991425339288,120,10,1,log2,8,balanced_subsample,"{'n_estimators': 120, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 8, 'class_weight': 'balanced_subsample'}",0.09375,0.03125,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.04924242424242424,0.02510452209034772,4,0.9312977099236641,0.9694656488549618,0.9230769230769231,0.9538461538461539,0.9615384615384616,0.947844979448033,0.017766528285716596,0.59228515625,0.5546875,0.5547602004294917,0.5351944643283226,0.5545215938916727,0.5582897829798974,0.018594153877191547,16,0.9986352524782915,0.9999550083234602,0.9996078431372549,0.9998039215686275,0.9993514328808446,0.9994706916776958,0.0004640251314232108,0.15789473684210525,0.058823529411764705,0.046511627906976744,0.10256410256410256,0.05,0.08315879934498985,0.042418752121508245,4,0.9457364341085271,0.9844961240310077,0.96,0.9725490196078431,0.9803921568627451,0.9686347469220247,0.014170625159665093,0.5,0.5,0.1,0.3333333333333333,0.14285714285714285,0.3152380952380952,0.1700846794568548,2,0.9606299212598425,1.0,1.0,0.992,1.0,0.9905259842519685,0.015265767114930441,0.8,0.8,0.74375,0.78125,0.7625,0.7775000000000001,0.021866069605669895,19,0.978125,0.99375,0.984375,0.9890625,0.9921875,0.9875,0.005676844413932792
1.0859309673309325,0.01174771507896766,0.10337114334106445,0.0033858972217239405,300,2,4,log2,12,balanced_subsample,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 12, 'class_weight': 'balanced_subsample'}",0.0,0.0,0.0,0.06060606060606061,0.030303030303030304,0.01818181818181818,0.024242424242424242,10,0.9923664122137404,0.9847328244274809,0.9615384615384616,0.9769230769230769,0.9615384615384616,0.9754198473282443,0.012341499471081955,0.588134765625,0.579833984375,0.5798138869005011,0.5495108565974707,0.5196850393700787,0.5633957065736102,0.02551550960223177,13,0.9999700055489735,1.0,0.9999547511312218,0.9999849170437406,1.0,0.9999819347447871,1.7566192291383385e-05,0.0,0.0,0.0,0.10810810810810811,0.05263157894736842,0.032147937411095305,0.04310451656675657,10,0.9961685823754789,0.9923076923076923,0.9803921568627451,0.9883268482490273,0.9803921568627451,0.9875174873315377,0.006324290360928247,0.0,0.0,0.0,0.5,0.2,0.13999999999999999,0.19595917942265423,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.79375,0.8,0.79375,0.79375,0.775,0.79125,0.008477912478906576,14,0.9984375,0.996875,0.9921875,0.9953125,0.9921875,0.9949999999999999,0.0024999999999999883
0.35042500495910645,0.009200476272501932,0.053233671188354495,0.0017865791533347888,120,5,2,sqrt,8,,"{'n_estimators': 120, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 8, 'class_weight': None}",0.0,0.0,0.0,0.030303030303030304,0.0,0.006060606060606061,0.012121212121212121,13,0.1984732824427481,0.29770992366412213,0.14615384615384616,0.26153846153846155,0.3,0.24077510275983557,0.059871371382517725,0.635498046875,0.569580078125,0.6105941302791696,0.5187306132188021,0.5662133142448104,0.5801232365485565,0.040170992795253345,4,0.9997300499407609,0.9998350305193539,0.9997586726998492,0.9996530920060333,0.9993966817496229,0.9996747053831239,0.0001507195796833146,0.0,0.0,0.0,0.058823529411764705,0.0,0.011764705882352941,0.023529411764705882,13,0.33121019108280253,0.4588235294117647,0.2550335570469799,0.4146341463414634,0.46153846153846156,0.3842479770842944,0.07996002046491989,0.0,0.0,0.0,1.0,0.0,0.2,0.4,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,0.79375,0.8,0.79375,0.7975,0.003061862178479016,2,0.8359375,0.85625,0.8265625,0.85,0.8578125,0.8453125,0.012143349517328397
0.5723994255065918,0.0038166815466659696,0.07635664939880371,0.001045857071256754,200,10,1,log2,16,,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 16, 'class_weight': None}",0.0,0.0,0.0,0.030303030303030304,0.0,0.006060606060606061,0.012121212121212121,13,0.40458015267175573,0.48854961832061067,0.45384615384615384,0.46153846153846156,0.5307692307692308,0.46785672342924245,0.04153629829192674,0.639892578125,0.558837890625,0.6585540443808161,0.5235027439751849,0.5564304461942258,0.5874435406600453,0.052299380480823984,1,0.9998800221958938,1.0,0.9999396681749623,0.9998642533936652,0.9998039215686274,0.9998975730666297,6.701061344786389e-05,0.0,0.0,0.0,0.058823529411764705,0.0,0.011764705882352941,0.023529411764705882,13,0.5760869565217391,0.6564102564102564,0.6243386243386243,0.631578947368421,0.6934673366834171,0.6363764242644916,0.038635400977854575,0.0,0.0,0.0,1.0,0.0,0.2,0.4,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,0.79375,0.8,0.79375,0.7975,0.003061862178479016,2,0.878125,0.8953125,0.8890625,0.890625,0.9046875,0.8915625,0.008648970314436257
1.2832813739776612,0.005947809117451779,0.07154021263122559,0.0025550336023311645,200,5,1,,8,,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 8, 'class_weight': None}",0.0,0.03125,0.0,0.06060606060606061,0.0,0.01837121212121212,0.024339884585480826,9,0.32061068702290074,0.5343511450381679,0.45384615384615384,0.4230769230769231,0.5384615384615384,0.45406928948913683,0.08042263755261977,0.631103515625,0.578369140625,0.6120257695060844,0.5005965163445478,0.5659747077069912,0.5776139299615247,0.04497340172452143,6,0.9995350860090884,0.9997450471662742,0.9997586726998492,0.9995776772247361,0.9998190045248869,0.9996870975249669,0.00011041822881867395,0.0,0.06060606060606061,0.0,0.1111111111111111,0.0,0.03434343434343434,0.044992035255192096,9,0.48554913294797686,0.6965174129353234,0.6243386243386243,0.5945945945945946,0.7,0.6201999529633039,0.07873500938258994,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.42163702135578396,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.79375,0.80625,0.79375,0.8,0.7875,0.7962499999999999,0.006373774391991006,11,0.8609375,0.9046875,0.8890625,0.8828125,0.90625,0.8887499999999999,0.016547752868592145
1.0838329792022705,0.013910076134459945,0.10407404899597168,0.0024100416108563745,300,5,4,log2,12,balanced_subsample,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 12, 'class_weight': 'balanced_subsample'}",0.0,0.0,0.0,0.06060606060606061,0.030303030303030304,0.01818181818181818,0.024242424242424242,10,0.9923664122137404,0.9847328244274809,0.9615384615384616,0.9769230769230769,0.9615384615384616,0.9754198473282443,0.012341499471081955,0.588134765625,0.579833984375,0.5798138869005011,0.5495108565974707,0.5196850393700787,0.5633957065736102,0.02551550960223177,13,0.9999700055489735,1.0,0.9999547511312218,0.9999849170437406,1.0,0.9999819347447871,1.7566192291383385e-05,0.0,0.0,0.0,0.10810810810810811,0.05263157894736842,0.032147937411095305,0.04310451656675657,10,0.9961685823754789,0.9923076923076923,0.9803921568627451,0.9883268482490273,0.9803921568627451,0.9875174873315377,0.006324290360928247,0.0,0.0,0.0,0.5,0.2,0.13999999999999999,0.19595917942265423,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.79375,0.8,0.79375,0.79375,0.775,0.79125,0.008477912478906576,14,0.9984375,0.996875,0.9921875,0.9953125,0.9921875,0.9949999999999999,0.0024999999999999883
0.5563064575195312,0.007098529827903044,0.07304387092590332,0.0016723085226649109,200,5,4,sqrt,8,balanced,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 8, 'class_weight': 'balanced'}",0.03125,0.03125,0.0,0.06060606060606061,0.0,0.02462121212121212,0.022782445657114507,8,0.9389312977099237,0.9694656488549618,0.9384615384615385,0.9615384615384616,0.9307692307692308,0.9478332354668233,0.014926808014951259,0.5703125,0.577392578125,0.5733715103793844,0.5790980672870436,0.5251729897399188,0.5650695291062694,0.02018317572073285,12,0.9995050915580618,0.999895019421407,0.9995475113122172,0.9998340874811462,0.998868778280543,0.9995300976106751,0.0003643760599633259,0.05714285714285714,0.058823529411764705,0.0,0.09523809523809523,0.0,0.04224089635854342,0.03707921761208074,8,0.968503937007874,0.9844961240310077,0.9682539682539683,0.9803921568627451,0.9603174603174603,0.9723927292946112,0.008815295512168878,0.3333333333333333,0.5,0.0,0.2222222222222222,0.0,0.21111111111111108,0.19372884193514103,9,1.0,1.0,1.0,1.0,0.9918032786885246,0.9983606557377049,0.003278688524590168,0.79375,0.8,0.74375,0.7625,0.7125,0.7625,0.032355447763861955,21,0.9875,0.99375,0.9875,0.9921875,0.984375,0.9890625,0.003423265984407286
0.32926287651062014,0.007681307031670106,0.05281047821044922,0.0010333520815688248,120,10,4,log2,12,,"{'n_estimators': 120, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 12, 'class_weight': None}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.10687022900763359,0.12213740458015267,0.12307692307692308,0.1076923076923077,0.13076923076923078,0.11810921902524955,0.009338171106827397,0.6044921875,0.565185546875,0.6442376521116678,0.4881889763779528,0.5647816750178954,0.5733772075765031,0.051744305570976735,8,0.9983203107425126,0.9998200332938406,0.9981447963800906,0.999079939668175,0.9983107088989441,0.9987351577967125,0.0006319194459089105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.19310344827586207,0.21768707482993196,0.2191780821917808,0.19444444444444445,0.23129251700680273,0.2111411133497644,0.014950970958893821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,0.79375,0.79375,0.79375,0.79625,0.003061862178479016,4,0.8171875,0.8203125,0.821875,0.81875,0.8234375,0.8203125,0.0022097086912079927
1.8031294345855713,0.03165187341197496,0.09956369400024415,0.0015698014492977115,300,10,4,,16,balanced,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 16, 'class_weight': 'balanced'}",0.03125,0.0625,0.0,0.06060606060606061,0.030303030303030304,0.036931818181818184,0.023040767160220528,5,0.9923664122137404,1.0,0.9846153846153847,0.9923076923076923,0.9769230769230769,0.9892425132119789,0.00784928556471466,0.61767578125,0.571044921875,0.576234788833214,0.5781436411357671,0.5187306132188022,0.5723659492625567,0.031558912857133505,10,0.9999850027744868,0.9999700055489734,1.0,1.0,0.9999698340874812,0.9999849684821882,1.3452386442206112e-05,0.05714285714285714,0.10810810810810811,0.0,0.1111111111111111,0.05,0.06527241527241526,0.04122112855329387,5,0.9961685823754789,0.9961977186311787,0.9922480620155039,0.9961389961389961,0.9883268482490273,0.993816041482037,0.003136646457385258,0.3333333333333333,0.4,0.0,0.6666666666666666,0.14285714285714285,0.30857142857142855,0.22798337051978176,3,1.0,0.9924242424242424,1.0,1.0,1.0,0.9984848484848484,0.003030303030303028,0.79375,0.79375,0.775,0.8,0.7625,0.7849999999999999,0.01403121520040229,17,0.9984375,0.9984375,0.996875,0.9984375,0.9953125,0.9974999999999999,0.0012499999999999788
